101.9
101.53
101.03
97.95
100.51
100.84
99.16
103.01
103.09
100.93
100.78
102.85
102.37
100.39
100.51
99.59
99.08
99.07
98.6
98.34
100.04
99.94
98.14
100.97
98.94
98.08
97.81
96.38
93.08
93.14
92.15
90.49
89.8
93.31
93.26
92.19
94.64
93.32
90.75
92.53
96.15
99.1
103.67
100.71
100.63
96.41
89.93
76.67
82.64
82.3
83.14
81.25
73.68
72.3
69.79
69.46
72.82
72.44
72.88
69.17
67.05
66.79
66.94
69.47
78.45
78.01
78.21
80.38
83.34
86.17
87.83
86.95
83.12
80.72
80.82
90.13
86.52
86.48
92.44
96.63
100.42
99.61
96.47
96.99
94.31
93.18
97.5
99.44
98.93
95.8
98.24
98.3
97.37
96.96
96.87
99.01
96.55
95.02
92.87
96.57
96.86
96.41
96.05
98.42
97.96
92
91.17
86.85
88.91
91.69
91.51
92.61
87.2
81.27
75.1
75.34
73.4
69.2
68.46
70.11
70.43
66.05
66.98
67.45
66.33
66.27
65.85
66.56
64.79
63.29
61.66
61.6
61.35
62.64
61.56
60.6
60.45
59.45
58.64
54.19
50.95
50.67
52.5
52.72
51.95
51.41
51.91
53.41
59.71
65.31
66.32
64.27
61.31
60.72
66.06
66.48
69.1
71.71
66.41
62.89
72.51
75.18
71.51
69.8
66.28
71.43
70.22
70.64
70.26
69.71
69.8
67.87
65.73
65.27
65.41
61.46
62.2
62.13
61.76
61.92
64.03
60.36
61.95
62.47
62.6
62.49
63.58
63.28
63.9
67.24
68.27
66.51
67.27
67.08
66.78
68.01
69.19
67.84
65.65
66.04
65.51
65.41
65.05
66.17
68.08
69.82
68.95
67.94
67.41
67.28
67.18
65
65.32
66.18
65.34
66.49
65.34
64.98
65.16
67.52
67.41
67.31
67.72
79.09
82.02
78.5
77.7
76.02
74.83
72.51
69.81
74.44
71.52
71.06
69.34
69.52
66.04
58.54
60.72
62.1
68.84
67.64
65.54
64.52
68.09
66.71
65.16
65.66
65.97
65.69
64.46
63.82
63.21
62.25
62.57
62.39
61.37
63.85
63.7
62.71
62.07
62.06
59.65
58.57
58.57
56.65
56.57
56.52
56.09
57.9
56.26
57.82
57.93
58.69
58.85
60.29
65.81
66.37
67.33
66.23
64.53
64.39
62.27
62.15
64
65.12
63.91
64.89
64.66
66.87
68.46
66.32
65.77
65.09
64.2
64.34
74.65
82.04
83.31
83.7
81.74
88.33
88.18
83.02
84.27
83.75
85.05
83.44
83.93
83.41
81.56
85.59
84.74
85.19
83.09
82.04
83.76
81.97
82.08
82.24
82.01
81.75
80.59
80.68
78.88
79.86
81.39
81.19
81.49
82.28
82.01
78.79
79.46
76.65
76.61
75.71
76.59
77.78
76.93
77.1
76.73
77.22
73.01
74.81
76.67
75.92
72.21
73.25
72.22
71.67
76.05
81.96
94.7
115.41
123.94
131.09
131.49
127.36
124.21
114.99
109.36
101.68
101.33
101.15
99.38
94.97
95.24
101.66
102.23
101.06
98.31
98.43
94.93
90.7
91.94
93.2
92.22
95.31
96.72
98.41
96.82
96.57
94.11
90.33
92.41
91.34
91.55
91.36
91.94
91
93.18
98.31
100.31
98.85
94.06
93.35
92.72
90.94
90.37
92.47
95.19
94.48
94.99
96.15
98.58
97.08
101.41
101.82
105.79
108.35
108.61
106.34
109.34
115.56
117.39
115.4
115.49
118.47
116.52
109.06
103.42
106.22
104.9
104.07
103.21
99.14
94.47
94.04
97.73
94.84
93.34
94.23
93.12
105.3
103.19
98.73
99.37
95.57
93.09
94.04
93.39
94.49
94.74
95.22
94.13
93.8
93.06
93.34
94
95.65
94.3
93.93
96.09
93.99
94.56
93.64
93
93.16
92.77
91.54
89.12
93.21
89.44
87.44
87.45
87.82
85.09
83.68
85.89
84.9
83.65
79.9
77.87
75.85
77.42
76.23
73.87
70.31
67.76
70.91
72.85
69.5
68.19
68.16
68.04
67.87
67.89
75.58
78.51
75.6
73.76
71.44
69.95
70.57
71.56
70.25
70.34
68.97
69.22
68.6
68.63
68.69
68.98
68.82
68.67
67.72
67.61
66.82
67.92
68.27
68.38
67.17
66.11
62.18
61.27
61.59
61.92
63.84
66.36
66.04
65.35
65.34
66.22
66.49
63.94
62.82
61.04
61.49
61.35
61.83
61.82
60.59
61.47
59.51
57.07
55.02
54.48
54.66
55.7
54.54
52.72
51.27
47.62
45.19
43.92
46.98
50.19
50.49
52.55
55.49
56.73
60.95
66.48
70.89
71.95
73.61
77.4
78.34
80.04
87.39
88.42
89.03
90.93
95.06
93.52
100.17
105.87
106.99
105.05
110.21
114.92
114.44
117.02
123.28
125.55
125
129.22
131.84
133.14
137.9
142.13
144.09
147.45
152.21
158.14
164.93
172.81
181.02
180.58
180.49
180.33
177.85
176.71
177.03
175.43
173.71
176.97
178.44
178.93
177.18
176.45
176.87
175.31
174.62
184.6
193.55
204.22
209.18
219.47
221.75
235.16
246.15
258.72
271.79
285.49
293.72
311.65
329.37
339.28
